item_name	data_key	data_value	data_type	data_group
SP3	PD	0.2730044667582719	float	ANI_hadamard
SP3	SP4	0.9972216965251891	float	ANI_hadamard
SP3	XP7	0.26740976692256774	float	ANI_hadamard
SP3	PB	0.8703738526178839	float	ANI_hadamard
SP3	UP4	0.8764725735105101	float	ANI_hadamard
SP3	UP3	0.877980568145621	float	ANI_hadamard
SP3	TP2	0.26238244927080767	float	ANI_hadamard
SP3	TP10	0.2630579348648949	float	ANI_hadamard
SP3	XP3	0.26810344594264535	float	ANI_hadamard
SP3	RP3	0.9042166819963985	float	ANI_hadamard
SP3	OP2	0.9044407110505767	float	ANI_hadamard
SP3	NP5	0.8943586715154357	float	ANI_hadamard
SP3	XP8	0.26722104740098795	float	ANI_hadamard
SP3	OP6	0.9052647501175939	float	ANI_hadamard
SP3	TP6	0.2631700375753508	float	ANI_hadamard
SP3	TP4	0.26307457728710687	float	ANI_hadamard
SP3	TP7	0.26302828391442923	float	ANI_hadamard
SP3	XP10	0.26755649781293034	float	ANI_hadamard
TP17	XP2	0.43131255346874575	float	ANI_hadamard
TP17	SP7	0.11688120271003022	float	ANI_hadamard
TP17	NP8	0.1345323391306223	float	ANI_hadamard
TP17	TP5	0.6563553083875385	float	ANI_hadamard
TP17	TP16	0.9673605695270169	float	ANI_hadamard
TP17	TP15	0.6293731650051874	float	ANI_hadamard
TP17	XP5	0.43170705931666914	float	ANI_hadamard
TP17	SP6	0.15069744136045593	float	ANI_hadamard
TP17	SP1	0.1504473790308285	float	ANI_hadamard
TP17	UP1	0.12647983322183634	float	ANI_hadamard
TP17	OP4	0.14503528293426665	float	ANI_hadamard
TP17	TP1	0.9443438194826518	float	ANI_hadamard
TP17	NP2	0.13146915436527656	float	ANI_hadamard
TP17	OP7	0.14783588619195642	float	ANI_hadamard
TP17	XP11	0.43115688564774074	float	ANI_hadamard
TP17	TP12	0.9180355762081988	float	ANI_hadamard
TP17	TP9	0.8459918402677151	float	ANI_hadamard
TP17	TP14	0.9825081244979911	float	ANI_hadamard
TP17	NP1	0.1322602870257141	float	ANI_hadamard
TP17	XP1	0.43163510966208524	float	ANI_hadamard
TP17	NP4	0.1347793107688105	float	ANI_hadamard
TP17	OP8	0.14561974470825167	float	ANI_hadamard
TP17	TP18	0.9540255841391279	float	ANI_hadamard
TP17	UP2	0.12916453709604508	float	ANI_hadamard
TP17	SP2	0.11734416605186117	float	ANI_hadamard
TP17	TP8	0.8035289388438926	float	ANI_hadamard
TP17	SP3	0.11677421532840407	float	ANI_hadamard
TP17	TP17	1.0	float	ANI_hadamard
TP17	OP1	0.14670562155058187	float	ANI_hadamard
TP17	SP8	0.13309584506302855	float	ANI_hadamard
TP17	OP3	0.14807121699374629	float	ANI_hadamard
TP17	OP5	0.1466837197454071	float	ANI_hadamard
TP17	XP6	0.4301620670633304	float	ANI_hadamard
TP17	TP13	0.547205817833809	float	ANI_hadamard
TP17	TP11	0.6491711331106901	float	ANI_hadamard
TP17	XP4	0.4338217707967103	float	ANI_hadamard
TP17	XP12	0.4326364851996359	float	ANI_hadamard
TP17	VM	0.0009421390225781363	float	ANI_hadamard
TP17	RP1	0.11692411040989871	float	ANI_hadamard
TP17	SP5	0.15050201411518144	float	ANI_hadamard
TP17	TP3	0.6345193496673743	float	ANI_hadamard
TP17	XP9	0.42994798489322045	float	ANI_hadamard
TP17	PD	0.44086007064787713	float	ANI_hadamard
TP17	SP4	0.12014709568807133	float	ANI_hadamard
TP17	XP7	0.4312116146212605	float	ANI_hadamard
TP17	PB	0.1340998281650781	float	ANI_hadamard
TP17	UP4	0.13014560692241656	float	ANI_hadamard
TP17	UP3	0.131717426097427	float	ANI_hadamard
TP17	TP2	0.8470225545959328	float	ANI_hadamard
TP17	TP10	0.9552186740286901	float	ANI_hadamard
TP17	XP3	0.430856554193454	float	ANI_hadamard
TP17	RP3	0.11683931710579963	float	ANI_hadamard
TP17	OP2	0.14423008940844204	float	ANI_hadamard
TP17	NP5	0.13514753687193184	float	ANI_hadamard
TP17	XP8	0.43173031501914094	float	ANI_hadamard
TP17	OP6	0.15011816875021172	float	ANI_hadamard
TP17	TP6	0.9845522756070477	float	ANI_hadamard
TP17	TP4	0.5733948714226021	float	ANI_hadamard
TP17	TP7	0.5398336771205808	float	ANI_hadamard
TP17	XP10	0.4322360139499659	float	ANI_hadamard
OP1	XP2	0.17991838547022754	float	ANI_hadamard
OP1	SP7	0.4876968516754935	float	ANI_hadamard
OP1	NP8	0.6539098833384023	float	ANI_hadamard
OP1	TP5	0.17892397420930412	float	ANI_hadamard
OP1	TP16	0.18201881141279	float	ANI_hadamard
OP1	TP15	0.17876778557065504	float	ANI_hadamard
OP1	XP5	0.18038019590910176	float	ANI_hadamard
OP1	SP6	0.7100088804784972	float	ANI_hadamard
OP1	SP1	0.8849335569207388	float	ANI_hadamard
OP1	UP1	0.49635094615918973	float	ANI_hadamard
OP1	OP4	0.9660244725724146	float	ANI_hadamard
OP1	TP1	0.1820203031957384	float	ANI_hadamard
OP1	NP2	0.4997775180304681	float	ANI_hadamard
OP1	OP7	0.7732916435469902	float	ANI_hadamard
OP1	XP11	0.17994032634096133	float	ANI_hadamard
OP1	TP12	0.33570440443291333	float	ANI_hadamard
OP1	TP9	0.18021582927330043	float	ANI_hadamard
OP1	TP14	0.1827637480636485	float	ANI_hadamard
OP1	NP1	0.5020117299281059	float	ANI_hadamard
OP1	XP1	0.1806057092202264	float	ANI_hadamard
OP1	NP4	0.6583714015655754	float	ANI_hadamard
OP1	OP8	0.9840231262423651	float	ANI_hadamard
OP1	TP18	0.1843668745743437	float	ANI_hadamard
OP1	UP2	0.8345920702896154	float	ANI_hadamard
OP1	SP2	0.48767772549863764	float	ANI_hadamard
OP1	TP8	0.3365629262624204	float	ANI_hadamard
OP1	SP3	0.4869024679444846	float	ANI_hadamard
OP1	TP17	0.1806048352982476	float	ANI_hadamard
OP1	OP1	1.0	float	ANI_hadamard
OP1	SP8	0.5187012211941701	float	ANI_hadamard
OP1	OP3	0.767960932437264	float	ANI_hadamard
OP1	OP5	0.7039036034746489	float	ANI_hadamard
OP1	XP6	0.17995537090569316	float	ANI_hadamard
OP1	TP13	0.1773857355715963	float	ANI_hadamard
OP1	TP11	0.17939764770851807	float	ANI_hadamard
OP1	XP4	0.4105066631448363	float	ANI_hadamard
OP1	XP12	0.1809307582391222	float	ANI_hadamard
OP1	VM	0.0012968875479664453	float	ANI_hadamard
OP1	RP1	0.49475762032815795	float	ANI_hadamard
OP1	SP5	0.7791008716062959	float	ANI_hadamard
OP1	TP3	0.17797474464012814	float	ANI_hadamard
OP1	XP9	0.17941036383924	float	ANI_hadamard
OP1	PD	0.18289172134709794	float	ANI_hadamard
OP1	SP4	0.6477800245286124	float	ANI_hadamard
OP1	XP7	0.18014291314722142	float	ANI_hadamard
OP1	PB	0.5061282314350237	float	ANI_hadamard
OP1	UP4	0.8334877237559324	float	ANI_hadamard
OP1	UP3	0.49901407341029747	float	ANI_hadamard
OP1	TP2	0.1803905706707282	float	ANI_hadamard
OP1	TP10	0.1816066206823642	float	ANI_hadamard
OP1	XP3	0.18304691610070553	float	ANI_hadamard
OP1	RP3	0.4940966157374657	float	ANI_hadamard
OP1	OP2	0.6107754142607944	float	ANI_hadamard
OP1	NP5	0.8519920663845902	float	ANI_hadamard
OP1	XP8	0.18043446394136137	float	ANI_hadamard
OP1	OP6	0.9950166292833013	float	ANI_hadamard
OP1	TP6	0.18235656614975906	float	ANI_hadamard
OP1	TP4	0.17793471166739078	float	ANI_hadamard
OP1	TP7	0.17721165864898694	float	ANI_hadamard
OP1	XP10	0.18011727221850773	float	ANI_hadamard
SP8	XP2	0.24564966704205868	float	ANI_hadamard
SP8	SP7	0.8041508823965918	float	ANI_hadamard
SP8	NP8	0.8304804470043619	float	ANI_hadamard
SP8	TP5	0.25157301338581456	float	ANI_hadamard
SP8	TP16	0.2507642403944495	float	ANI_hadamard
SP8	TP15	0.25167603996751575	float	ANI_hadamard
SP8	XP5	0.24591188824980756	float	ANI_hadamard
SP8	SP6	0.8689078272397652	float	ANI_hadamard
SP8	SP1	0.8674293789927039	float	ANI_hadamard
SP8	UP1	0.8179476933427587	float	ANI_hadamard
SP8	OP4	0.8381253231830766	float	ANI_hadamard
SP8	TP1	0.25188857657765673	float	ANI_hadamard
SP8	NP2	0.8292070736937307	float	ANI_hadamard
SP8	OP7	0.8394742263589551	float	ANI_hadamard
SP8	XP11	0.24537553194990191	float	ANI_hadamard
SP8	TP12	0.2516450186147428	float	ANI_hadamard
SP8	TP9	0.250702741200938	float	ANI_hadamard
SP8	TP14	0.25147014572324705	float	ANI_hadamard
SP8	NP1	0.8306207034503144	float	ANI_hadamard
SP8	XP1	0.2457914747532884	float	ANI_hadamard
SP8	NP4	0.83096535321224	float	ANI_hadamard
SP8	OP8	0.8348337091978377	float	ANI_hadamard
SP8	TP18	0.2506329067478069	float	ANI_hadamard
SP8	UP2	0.8186287186975244	float	ANI_hadamard
SP8	SP2	0.8042087874862472	float	ANI_hadamard
SP8	TP8	0.25115582542536186	float	ANI_hadamard
SP8	SP3	0.8031521650936161	float	ANI_hadamard
SP8	TP17	0.2507251843675366	float	ANI_hadamard
SP8	OP1	0.8374189650736098	float	ANI_hadamard
SP8	SP8	1.0	float	ANI_hadamard
SP8	OP3	0.8388341206162268	float	ANI_hadamard
SP8	OP5	0.838143397111186	float	ANI_hadamard
SP8	XP6	0.2455192669868447	float	ANI_hadamard
SP8	TP13	0.2507690978485721	float	ANI_hadamard
SP8	TP11	0.25196587626654454	float	ANI_hadamard
SP8	XP4	0.2459154311177495	float	ANI_hadamard
SP8	XP12	0.24610178543050062	float	ANI_hadamard
SP8	VM	0.0010970734457811774	float	ANI_hadamard
SP8	RP1	0.8472022497158221	float	ANI_hadamard
SP8	SP5	0.8682482837684601	float	ANI_hadamard
SP8	TP3	0.2510115058733214	float	ANI_hadamard
SP8	XP9	0.24524058235999596	float	ANI_hadamard
SP8	PD	0.26050712076661825	float	ANI_hadamard
SP8	SP4	0.8038971668292622	float	ANI_hadamard
SP8	XP7	0.2453656874318394	float	ANI_hadamard
SP8	PB	0.8088699039267817	float	ANI_hadamard
SP8	UP4	0.8185213697758463	float	ANI_hadamard
SP8	UP3	0.8208862528233642	float	ANI_hadamard
SP8	TP2	0.2502654612947627	float	ANI_hadamard
SP8	TP10	0.2506412385548492	float	ANI_hadamard
SP8	XP3	0.24613824800016482	float	ANI_hadamard
SP8	RP3	0.846477282076904	float	ANI_hadamard
SP8	OP2	0.8395706888138761	float	ANI_hadamard
SP8	NP5	0.8306384304954774	float	ANI_hadamard
SP8	XP8	0.2455820953991676	float	ANI_hadamard
SP8	OP6	0.8400825333750694	float	ANI_hadamard
SP8	TP6	0.25088274531804744	float	ANI_hadamard
SP8	TP4	0.2514083275090873	float	ANI_hadamard
SP8	TP7	0.25089720201892624	float	ANI_hadamard
SP8	XP10	0.24632384415743094	float	ANI_hadamard
OP3	XP2	0.18060184256170603	float	ANI_hadamard
OP3	SP7	0.48763496105203924	float	ANI_hadamard
OP3	NP8	0.7947633650444497	float	ANI_hadamard
OP3	TP5	0.18362206297414815	float	ANI_hadamard
OP3	TP16	0.18593918451672573	float	ANI_hadamard
OP3	TP15	0.18364860850870177	float	ANI_hadamard
OP3	XP5	0.18114434654624176	float	ANI_hadamard
OP3	SP6	0.7886893788777835	float	ANI_hadamard
OP3	SP1	0.6931386267898418	float	ANI_hadamard
OP3	UP1	0.49795395643520163	float	ANI_hadamard
OP3	OP4	0.752974618776462	float	ANI_hadamard
OP3	TP1	0.18582423698818143	float	ANI_hadamard
OP3	NP2	0.501620099580821	float	ANI_hadamard
OP3	OP7	0.9517775363411365	float	ANI_hadamard
OP3	XP11	0.18046051632367663	float	ANI_hadamard
OP3	TP12	0.4147929002672074	float	ANI_hadamard
OP3	TP9	0.1842232073876451	float	ANI_hadamard
OP3	TP14	0.18675590344312754	float	ANI_hadamard
OP3	NP1	0.5038463014601195	float	ANI_hadamard
OP3	XP1	0.18094229965487726	float	ANI_hadamard
OP3	NP4	0.7384807911876938	float	ANI_hadamard
OP3	OP8	0.727707402846223	float	ANI_hadamard
OP3	TP18	0.1895969882077314	float	ANI_hadamard
OP3	UP2	0.6389822435753801	float	ANI_hadamard
OP3	SP2	0.48838388033576147	float	ANI_hadamard
OP3	TP8	0.4147005485792294	float	ANI_hadamard
OP3	SP3	0.48719709187043303	float	ANI_hadamard
OP3	TP17	0.18510228467246995	float	ANI_hadamard
OP3	OP1	0.7627227383718559	float	ANI_hadamard
OP3	SP8	0.5195748722609043	float	ANI_hadamard
OP3	OP3	1.0	float	ANI_hadamard
OP3	OP5	0.8446139070363807	float	ANI_hadamard
OP3	XP6	0.18029365674017536	float	ANI_hadamard
OP3	TP13	0.18173612464819638	float	ANI_hadamard
OP3	TP11	0.18344113350276123	float	ANI_hadamard
OP3	XP4	0.41738816170212706	float	ANI_hadamard
OP3	XP12	0.18214144937915921	float	ANI_hadamard
OP3	VM	0.0016939021906333125	float	ANI_hadamard
OP3	RP1	0.4958454945248993	float	ANI_hadamard
OP3	SP5	0.7874062916952648	float	ANI_hadamard
OP3	TP3	0.18297240232289788	float	ANI_hadamard
OP3	XP9	0.1795787520181416	float	ANI_hadamard
OP3	PD	0.18559968601722723	float	ANI_hadamard
OP3	SP4	0.7230523704416877	float	ANI_hadamard
OP3	XP7	0.1811582900348353	float	ANI_hadamard
OP3	PB	0.5061583734260923	float	ANI_hadamard
OP3	UP4	0.6378766746003623	float	ANI_hadamard
OP3	UP3	0.5004132570421151	float	ANI_hadamard
OP3	TP2	0.18521936306275513	float	ANI_hadamard
OP3	TP10	0.18543713686825974	float	ANI_hadamard
OP3	XP3	0.18545788316901993	float	ANI_hadamard
OP3	RP3	0.49512235928549125	float	ANI_hadamard
OP3	OP2	0.613494583436102	float	ANI_hadamard
OP3	NP5	0.6491645068707941	float	ANI_hadamard
OP3	XP8	0.18144999852008284	float	ANI_hadamard
OP3	OP6	0.7428344983558802	float	ANI_hadamard
OP3	TP6	0.18630708885713512	float	ANI_hadamard
OP3	TP4	0.1829951696426057	float	ANI_hadamard
OP3	TP7	0.18176169841095202	float	ANI_hadamard
OP3	XP10	0.18135802797992	float	ANI_hadamard
OP5	XP2	0.182865364084194	float	ANI_hadamard
OP5	SP7	0.5010988196709452	float	ANI_hadamard
OP5	NP8	0.799930557364267	float	ANI_hadamard
OP5	TP5	0.18278458108844242	float	ANI_hadamard
OP5	TP16	0.18497456263045245	float	ANI_hadamard
OP5	TP15	0.18250303771676973	float	ANI_hadamard
OP5	XP5	0.18281612554852777	float	ANI_hadamard
OP5	SP6	0.7943494544373658	float	ANI_hadamard
OP5	SP1	0.7006804792372102	float	ANI_hadamard
OP5	UP1	0.5095590305395676	float	ANI_hadamard
OP5	OP4	0.7626472709025877	float	ANI_hadamard
OP5	TP1	0.1847935498294973	float	ANI_hadamard
OP5	NP2	0.5130185522815506	float	ANI_hadamard
OP5	OP7	0.9591797347113885	float	ANI_hadamard
OP5	XP11	0.1823545909523023	float	ANI_hadamard
OP5	TP12	0.4153533323684737	float	ANI_hadamard
OP5	TP9	0.18358139001086865	float	ANI_hadamard
OP5	TP14	0.18516742886798288	float	ANI_hadamard
OP5	NP1	0.5159916357512611	float	ANI_hadamard
OP5	XP1	0.18272243139704636	float	ANI_hadamard
OP5	NP4	0.7431840425255751	float	ANI_hadamard
OP5	OP8	0.7454858577123991	float	ANI_hadamard
OP5	TP18	0.18812358732833653	float	ANI_hadamard
OP5	UP2	0.645727938894128	float	ANI_hadamard
OP5	SP2	0.5011391656375499	float	ANI_hadamard
OP5	TP8	0.41465361155429714	float	ANI_hadamard
OP5	SP3	0.4999227731600543	float	ANI_hadamard
OP5	TP17	0.18359533451721538	float	ANI_hadamard
OP5	OP1	0.7696926001995439	float	ANI_hadamard
OP5	SP8	0.531778609431865	float	ANI_hadamard
OP5	OP3	0.9941240496897531	float	ANI_hadamard
OP5	OP5	1.0	float	ANI_hadamard
OP5	XP6	0.1825977369927629	float	ANI_hadamard
OP5	TP13	0.18100813433334953	float	ANI_hadamard
OP5	TP11	0.18216342579528327	float	ANI_hadamard
OP5	XP4	0.41951257834879097	float	ANI_hadamard
OP5	XP12	0.18402459977038674	float	ANI_hadamard
OP5	VM	0.0011752091422682688	float	ANI_hadamard
OP5	RP1	0.5089901107399742	float	ANI_hadamard
OP5	SP5	0.7949052891235067	float	ANI_hadamard
OP5	TP3	0.18180077332276512	float	ANI_hadamard
OP5	XP9	0.18210723155426534	float	ANI_hadamard
OP5	PD	0.18496375591995545	float	ANI_hadamard
OP5	SP4	0.7287653167012013	float	ANI_hadamard
OP5	XP7	0.18271698193165764	float	ANI_hadamard
OP5	PB	0.5172385235305631	float	ANI_hadamard
OP5	UP4	0.6447721966320837	float	ANI_hadamard
OP5	UP3	0.5122718386189544	float	ANI_hadamard
OP5	TP2	0.1838405901327698	float	ANI_hadamard
OP5	TP10	0.18439384586696295	float	ANI_hadamard
OP5	XP3	0.18680562029807826	float	ANI_hadamard
OP5	RP3	0.5081576600012478	float	ANI_hadamard
OP5	OP2	0.6259289279627074	float	ANI_hadamard
OP5	NP5	0.6556548813252553	float	ANI_hadamard
OP5	XP8	0.18329958405645658	float	ANI_hadamard
OP5	OP6	0.7574457844818188	float	ANI_hadamard
OP5	TP6	0.18539945662042687	float	ANI_hadamard
OP5	TP4	0.181772460798731	float	ANI_hadamard
OP5	TP7	0.18104881961665248	float	ANI_hadamard
OP5	XP10	0.1826995088491557	float	ANI_hadamard
XP6	XP2	0.9921536711735649	float	ANI_hadamard
XP6	SP7	0.21161575864705107	float	ANI_hadamard
XP6	NP8	0.24957779930518073	float	ANI_hadamard
XP6	TP5	0.8281356064347779	float	ANI_hadamard
XP6	TP16	0.8294507761402522	float	ANI_hadamard
XP6	TP15	0.8293974349207697	float	ANI_hadamard
XP6	XP5	0.9910162534774078	float	ANI_hadamard
XP6	SP6	0.252562841617555	float	ANI_hadamard
XP6	SP1	0.25202278731123595	float	ANI_hadamard
XP6	UP1	0.21931234471696862	float	ANI_hadamard
XP6	OP4	0.2626310511363391	float	ANI_hadamard
XP6	TP1	0.8287019108130451	float	ANI_hadamard
XP6	NP2	0.24789252902300785	float	ANI_hadamard
XP6	OP7	0.26632401449823784	float	ANI_hadamard
XP6	XP11	0.9880376011172584	float	ANI_hadamard
XP6	TP12	0.8283523185363785	float	ANI_hadamard
XP6	TP9	0.829021589614798	float	ANI_hadamard
XP6	TP14	0.8289650423201408	float	ANI_hadamard
XP6	NP1	0.24884307868638655	float	ANI_hadamard
XP6	XP1	0.9903872451991761	float	ANI_hadamard
XP6	NP4	0.24900082259192194	float	ANI_hadamard
XP6	OP8	0.2623616762109577	float	ANI_hadamard
XP6	TP18	0.8288332122019785	float	ANI_hadamard
XP6	UP2	0.22052705364988778	float	ANI_hadamard
XP6	SP2	0.2118747550549427	float	ANI_hadamard
XP6	TP8	0.8289533393073772	float	ANI_hadamard
XP6	SP3	0.2112461972905346	float	ANI_hadamard
XP6	TP17	0.8241341053022725	float	ANI_hadamard
XP6	OP1	0.2651673975334714	float	ANI_hadamard
XP6	SP8	0.23290791097029084	float	ANI_hadamard
XP6	OP3	0.2671500965019709	float	ANI_hadamard
XP6	OP5	0.2669281167582239	float	ANI_hadamard
XP6	XP6	1.0	float	ANI_hadamard
XP6	TP13	0.8266503129839422	float	ANI_hadamard
XP6	TP11	0.8304480742929365	float	ANI_hadamard
XP6	XP4	0.9906986200444386	float	ANI_hadamard
XP6	XP12	0.9910025191949294	float	ANI_hadamard
XP6	VM	0.0015758363044496842	float	ANI_hadamard
XP6	RP1	0.21720013452462136	float	ANI_hadamard
XP6	SP5	0.25180839934954735	float	ANI_hadamard
XP6	TP3	0.8263605363586477	float	ANI_hadamard
XP6	XP9	0.9893540907024125	float	ANI_hadamard
XP6	PD	0.8183449174368866	float	ANI_hadamard
XP6	SP4	0.21143698741065178	float	ANI_hadamard
XP6	XP7	0.990071418059095	float	ANI_hadamard
XP6	PB	0.25163319721058197	float	ANI_hadamard
XP6	UP4	0.2216088024276703	float	ANI_hadamard
XP6	UP3	0.22833227284707647	float	ANI_hadamard
XP6	TP2	0.8276278879730485	float	ANI_hadamard
XP6	TP10	0.828760610378923	float	ANI_hadamard
XP6	XP3	0.9908980305731236	float	ANI_hadamard
XP6	RP3	0.21704597113810714	float	ANI_hadamard
XP6	OP2	0.26562839515066916	float	ANI_hadamard
XP6	NP5	0.24945506729501674	float	ANI_hadamard
XP6	XP8	0.9910330211059386	float	ANI_hadamard
XP6	OP6	0.2699248997493984	float	ANI_hadamard
XP6	TP6	0.8278181376407268	float	ANI_hadamard
XP6	TP4	0.8279332761478277	float	ANI_hadamard
XP6	TP7	0.826286822825728	float	ANI_hadamard
XP6	XP10	0.990020570914734	float	ANI_hadamard
TP13	XP2	0.595258121350656	float	ANI_hadamard
TP13	SP7	0.16264617884796786	float	ANI_hadamard
TP13	NP8	0.18627689821857063	float	ANI_hadamard
TP13	TP5	0.8799577799522612	float	ANI_hadamard
TP13	TP16	0.9893287912381703	float	ANI_hadamard
TP13	TP15	0.8647768201392455	float	ANI_hadamard
TP13	XP5	0.5960040200755087	float	ANI_hadamard
TP13	SP6	0.20718662298111204	float	ANI_hadamard
TP13	SP1	0.20802236693742507	float	ANI_hadamard
TP13	UP1	0.17637852257964426	float	ANI_hadamard
TP13	OP4	0.20069075952887572	float	ANI_hadamard
TP13	TP1	0.9823064172013137	float	ANI_hadamard
TP13	NP2	0.18417211730872687	float	ANI_hadamard
TP13	OP7	0.20288310995658054	float	ANI_hadamard
TP13	XP11	0.5949342937330515	float	ANI_hadamard
TP13	TP12	0.9745879655008832	float	ANI_hadamard
TP13	TP9	0.9548269533232425	float	ANI_hadamard
TP13	TP14	0.9929428991313214	float	ANI_hadamard
TP13	NP1	0.18480437052893212	float	ANI_hadamard
TP13	XP1	0.5956820763242756	float	ANI_hadamard
TP13	NP4	0.18595690014914615	float	ANI_hadamard
TP13	OP8	0.2007082163729492	float	ANI_hadamard
TP13	TP18	0.9860405333767353	float	ANI_hadamard
TP13	UP2	0.17791778485861487	float	ANI_hadamard
TP13	SP2	0.16343003017532595	float	ANI_hadamard
TP13	TP8	0.9400153827474672	float	ANI_hadamard
TP13	SP3	0.16236914553108261	float	ANI_hadamard
TP13	TP17	0.9652756418830503	float	ANI_hadamard
TP13	OP1	0.20247161520192689	float	ANI_hadamard
TP13	SP8	0.1871081914335221	float	ANI_hadamard
TP13	OP3	0.20325365875419613	float	ANI_hadamard
TP13	OP5	0.20247227839749088	float	ANI_hadamard
TP13	XP6	0.5935816234219723	float	ANI_hadamard
TP13	TP13	1.0	float	ANI_hadamard
TP13	TP11	0.8793348184432114	float	ANI_hadamard
TP13	XP4	0.5956624159002329	float	ANI_hadamard
TP13	XP12	0.5965941865774859	float	ANI_hadamard
TP13	VM	0.001181374245806204	float	ANI_hadamard
TP13	RP1	0.16242330134480842	float	ANI_hadamard
TP13	SP5	0.20744213162493738	float	ANI_hadamard
TP13	TP3	0.8671102740553298	float	ANI_hadamard
TP13	XP9	0.5935426091524294	float	ANI_hadamard
TP13	PD	0.6085773205915389	float	ANI_hadamard
TP13	SP4	0.16395627621477027	float	ANI_hadamard
TP13	XP7	0.5954781553177626	float	ANI_hadamard
TP13	PB	0.18559481083905094	float	ANI_hadamard
TP13	UP4	0.17941865294396567	float	ANI_hadamard
TP13	UP3	0.18444014231868003	float	ANI_hadamard
TP13	TP2	0.9546804825013981	float	ANI_hadamard
TP13	TP10	0.9866520026371702	float	ANI_hadamard
TP13	XP3	0.5950336677553333	float	ANI_hadamard
TP13	RP3	0.1621579282602893	float	ANI_hadamard
TP13	OP2	0.20052783777374267	float	ANI_hadamard
TP13	NP5	0.1863785517093787	float	ANI_hadamard
TP13	XP8	0.5961775888086889	float	ANI_hadamard
TP13	OP6	0.20603901518169804	float	ANI_hadamard
TP13	TP6	0.993118302615181	float	ANI_hadamard
TP13	TP4	0.8169423656005379	float	ANI_hadamard
TP13	TP7	0.7707975140779655	float	ANI_hadamard
TP13	XP10	0.5960162988205341	float	ANI_hadamard
TP11	XP2	0.47193016122209036	float	ANI_hadamard
TP11	SP7	0.12973307910857843	float	ANI_hadamard
TP11	NP8	0.14964921429247147	float	ANI_hadamard
TP11	TP5	0.7465485661672014	float	ANI_hadamard
TP11	TP16	0.980369768815509	float	ANI_hadamard
TP11	TP15	0.7229016281415312	float	ANI_hadamard
TP11	XP5	0.4725578476404518	float	ANI_hadamard
TP11	SP6	0.16683157354318479	float	ANI_hadamard
TP11	SP1	0.1672357817317182	float	ANI_hadamard
TP11	UP1	0.14068681363273172	float	ANI_hadamard
TP11	OP4	0.1618226249336506	float	ANI_hadamard
TP11	TP1	0.9587753358787702	float	ANI_hadamard
TP11	NP2	0.14670927069756726	float	ANI_hadamard
TP11	OP7	0.16472263608787177	float	ANI_hadamard
TP11	XP11	0.4711288060453547	float	ANI_hadamard
TP11	TP12	0.943208863279215	float	ANI_hadamard
TP11	TP9	0.8970724083958833	float	ANI_hadamard
TP11	TP14	0.9869384983463156	float	ANI_hadamard
TP11	NP1	0.14759658026624448	float	ANI_hadamard
TP11	XP1	0.47211061471967936	float	ANI_hadamard
TP11	NP4	0.14961734501511756	float	ANI_hadamard
TP11	OP8	0.16221592522497358	float	ANI_hadamard
TP11	TP18	0.9705141991617848	float	ANI_hadamard
TP11	UP2	0.14295855359717036	float	ANI_hadamard
TP11	SP2	0.130346250607377	float	ANI_hadamard
TP11	TP8	0.8712297165055771	float	ANI_hadamard
TP11	SP3	0.12951320942853475	float	ANI_hadamard
TP11	TP17	0.9226892858603776	float	ANI_hadamard
TP11	OP1	0.1640127407945142	float	ANI_hadamard
TP11	SP8	0.14927162780182152	float	ANI_hadamard
TP11	OP3	0.16439110396184883	float	ANI_hadamard
TP11	OP5	0.16324485673695202	float	ANI_hadamard
TP11	XP6	0.4707692493748483	float	ANI_hadamard
TP11	TP13	0.6201853707363516	float	ANI_hadamard
TP11	TP11	1.0	float	ANI_hadamard
TP11	XP4	0.473489070652437	float	ANI_hadamard
TP11	XP12	0.47264237475847504	float	ANI_hadamard
TP11	VM	0.0010998536570876187	float	ANI_hadamard
TP11	RP1	0.1305819469822512	float	ANI_hadamard
TP11	SP5	0.16673691409102095	float	ANI_hadamard
TP11	TP3	0.7220132497668138	float	ANI_hadamard
TP11	XP9	0.47041889819124844	float	ANI_hadamard
TP11	PD	0.48245357589509896	float	ANI_hadamard
TP11	SP4	0.13218393679694565	float	ANI_hadamard
TP11	XP7	0.47184643627707223	float	ANI_hadamard
TP11	PB	0.1502103163743945	float	ANI_hadamard
TP11	UP4	0.14430287736630618	float	ANI_hadamard
TP11	UP3	0.14661679237532352	float	ANI_hadamard
TP11	TP2	0.8993890877377042	float	ANI_hadamard
TP11	TP10	0.9685088198880499	float	ANI_hadamard
TP11	XP3	0.4712117352944702	float	ANI_hadamard
TP11	RP3	0.13038550404805943	float	ANI_hadamard
TP11	OP2	0.16154195030875404	float	ANI_hadamard
TP11	NP5	0.1496611887915065	float	ANI_hadamard
TP11	XP8	0.4721176382834055	float	ANI_hadamard
TP11	OP6	0.16720022427140147	float	ANI_hadamard
TP11	TP6	0.9880313688887381	float	ANI_hadamard
TP11	TP4	0.6564322641282023	float	ANI_hadamard
TP11	TP7	0.6050532904982766	float	ANI_hadamard
TP11	XP10	0.4722174090176355	float	ANI_hadamard
XP4	XP2	0.46217372000020557	float	ANI_hadamard
XP4	SP7	0.09919628651916473	float	ANI_hadamard
XP4	NP8	0.4308407548843055	float	ANI_hadamard
XP4	TP5	0.3831075044778852	float	ANI_hadamard
